 ID, Account ID, Employee ID, Title, Description, Due Date, Status, Priority, Type, Completed At, Created At
216690794,272643655,742365891,Follow up on open issues,Follow up on previous discussion points,2025-02-07 23:00:35.950052 UTC,Completed,Medium,Follow-up,2025-01-26 23:00:35.950052 UTC,2025-01-17 23:00:35.950052 UTC
629572490,272643655,1816148921,Follow up on technical issues,Review recent support tickets and resolution,2025-01-26 23:00:35.950207 UTC,Deferred,Low,Call,,2025-01-16 23:00:35.950207 UTC
1903348058,272643655,1837155942,Share case study materials,Share documentation on new features,2025-02-19 23:00:35.953397 UTC,Not Started,Low,Email,,2024-12-05 23:00:35.953397 UTC
1240377894,272643655,1157138452,Follow up on technical issues,Present new features and gather feedback,2025-01-31 23:00:35.953554 UTC,Not Started,Low,Call,,2024-12-08 23:00:35.953554 UTC
2094585213,272643655,1837155942,Validate contract details,Follow up on previous discussion points,2025-01-25 23:00:35.953721 UTC,Not Started,Medium,Contract Review,,2025-01-20 23:00:35.953721 UTC
1561390015,272643655,374742912,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-18 23:00:35.95387 UTC,Deferred,Medium,Call,,2024-12-28 23:00:35.95387 UTC
1268385660,272643655,1837155942,Follow up on technical issues,Discuss current usage patterns and future needs,2025-02-15 23:00:35.954018 UTC,Completed,Medium,Call,2025-02-15 23:00:35.954018 UTC,2025-01-09 23:00:35.954018 UTC
1640277682,272643655,1050508733,Follow up on technical issues,Review recent support tickets and resolution,2025-02-04 23:00:35.955896 UTC,In Progress,Medium,Call,,2025-01-03 23:00:35.955896 UTC
645576293,272643655,951775129,Share case study materials,Share documentation on new features,2025-02-03 23:00:35.956057 UTC,Not Started,Medium,Email,,2025-01-15 23:00:35.956057 UTC
1905442303,272643655,1398229709,Renewal discussion call,Review recent support tickets and resolution,2025-01-25 23:00:35.95622 UTC,Not Started,Low,Call,,2024-12-29 23:00:35.95622 UTC
632653877,272643655,122346013,Share case study materials,Provide updates on implementation timeline,2025-02-15 23:00:35.956393 UTC,In Progress,Medium,Email,,2025-01-17 23:00:35.956393 UTC
310557991,272643655,289350603,Renewal discussion call,Present new features and gather feedback,2025-02-15 23:00:35.956552 UTC,In Progress,Low,Call,,2024-12-30 23:00:35.956552 UTC
164181540,272643655,1997519883,Coordinate training session,Send meeting summary and action items,2025-01-26 23:00:35.956714 UTC,Completed,High,Email,2025-01-25 23:00:35.956714 UTC,2024-12-23 23:00:35.956714 UTC
1794314671,272643655,517880878,Send product update announcement,Send meeting summary and action items,2025-01-29 23:00:35.956884 UTC,Completed,High,Email,2025-01-29 23:00:35.956884 UTC,2025-01-07 23:00:35.956884 UTC
102854769,272643655,1837155942,Coordinate training session,Send meeting summary and action items,2025-01-29 23:00:35.959257 UTC,In Progress,Medium,Email,,2024-12-13 23:00:35.959257 UTC
1816395493,272643655,2138075717,Update service agreement,Follow up on previous discussion points,2025-02-03 23:00:35.959433 UTC,Completed,Medium,Contract Review,2025-02-01 23:00:35.959433 UTC,2025-01-14 23:00:35.959433 UTC
853161279,272643655,374742912,Share case study materials,Provide updates on implementation timeline,2025-01-25 23:00:35.959598 UTC,Deferred,Medium,Email,,2025-01-08 23:00:35.959598 UTC
218724340,272643655,374742912,Coordinate training session,Share documentation on new features,2025-01-28 23:00:35.963702 UTC,In Progress,High,Email,,2024-11-26 23:00:35.963702 UTC
930898288,272643655,1180861141,Coordinate training session,Send meeting summary and action items,2025-02-15 23:00:35.963872 UTC,In Progress,Low,Email,,2025-01-04 23:00:35.963872 UTC
246472942,272643655,643793315,Quarterly business review,Discuss expansion opportunities,2025-02-18 23:00:35.96405 UTC,Completed,Low,Meeting,2025-02-06 23:00:35.96405 UTC,2024-12-21 23:00:35.96405 UTC
165485888,462328467,289350603,Validate contract details,Follow up on previous discussion points,2025-02-14 23:00:35.996512 UTC,Deferred,Low,Contract Review,,2025-01-01 23:00:35.996512 UTC
255184215,462328467,1608037409,Schedule quarterly review call,Present new features and gather feedback,2025-02-12 23:00:35.996692 UTC,Completed,Medium,Call,2025-02-06 23:00:35.996692 UTC,2024-12-04 23:00:35.996692 UTC
1374659162,462328467,1157138452,Follow up on technical issues,Discuss current usage patterns and future needs,2025-01-25 23:00:35.996846 UTC,Deferred,Medium,Call,,2024-12-21 23:00:35.996846 UTC
770629001,462328467,1816148921,Share case study materials,Share documentation on new features,2025-02-12 23:00:36.000231 UTC,Completed,Low,Email,2025-01-28 23:00:36.000231 UTC,2025-01-20 23:00:36.000231 UTC
1298168879,462328467,951775129,Follow up on technical issues,Review recent support tickets and resolution,2025-02-04 23:00:36.000424 UTC,In Progress,Medium,Call,,2024-12-06 23:00:36.000424 UTC
270165508,462328467,951775129,Share case study materials,Send meeting summary and action items,2025-02-14 23:00:36.000593 UTC,Not Started,Medium,Email,,2025-01-13 23:00:36.000593 UTC
489318403,462328467,1180861141,Share case study materials,Send meeting summary and action items,2025-02-11 23:00:36.000766 UTC,Deferred,Medium,Email,,2024-12-06 23:00:36.000766 UTC
207329165,462328467,1439420165,Schedule quarterly review call,Review recent support tickets and resolution,2025-02-21 23:00:36.000923 UTC,In Progress,Medium,Call,,2025-01-17 23:00:36.000923 UTC
500394953,462328467,1050508733,Quarterly business review,Plan next quarter objectives,2025-02-06 23:00:36.001091 UTC,Deferred,Medium,Meeting,,2024-12-07 23:00:36.001091 UTC
1448839624,462328467,517880878,Contract renewal meeting,Review account health metrics,2025-02-01 23:00:36.004985 UTC,In Progress,High,Meeting,,2025-01-15 23:00:36.004985 UTC
1855064606,462328467,1050508733,Follow up on technical issues,Discuss current usage patterns and future needs,2025-01-29 23:00:36.005147 UTC,In Progress,Low,Call,,2025-01-10 23:00:36.005147 UTC
1546032458,462328467,1029413620,Share case study materials,Send meeting summary and action items,2025-02-08 23:00:36.005307 UTC,Not Started,High,Email,,2024-12-04 23:00:36.005307 UTC
533916455,462328467,2138075717,Quarterly business review,Plan next quarter objectives,2025-02-16 23:00:36.005455 UTC,Completed,Medium,Meeting,2025-02-10 23:00:36.005455 UTC,2024-12-10 23:00:36.005455 UTC
738875448,462328467,951775129,Review renewal terms,Follow up on previous discussion points,2025-02-02 23:00:36.005599 UTC,In Progress,Medium,Contract Review,,2024-12-01 23:00:36.005599 UTC
1268152222,462328467,517880878,Coordinate training session,Send meeting summary and action items,2025-01-27 23:00:36.005751 UTC,Completed,Low,Email,2025-01-26 23:00:36.005751 UTC,2024-12-02 23:00:36.005751 UTC
1085777805,462328467,742365891,Update service agreement,Follow up on previous discussion points,2025-02-17 23:00:36.005898 UTC,Completed,Medium,Contract Review,2025-02-16 23:00:36.005898 UTC,2024-12-11 23:00:36.005898 UTC
865737217,462328467,126591564,Renewal discussion call,Review recent support tickets and resolution,2025-02-12 23:00:36.008182 UTC,In Progress,Medium,Call,,2024-12-26 23:00:36.008182 UTC
608953285,462328467,122346013,Quarterly business review,Plan next quarter objectives,2025-02-15 23:00:36.008369 UTC,Not Started,Low,Meeting,,2024-12-29 23:00:36.008369 UTC
2016710301,462328467,1439420165,Technical architecture review,Review account health metrics,2025-02-22 23:00:36.00852 UTC,Completed,Medium,Meeting,2025-02-02 23:00:36.00852 UTC,2024-12-30 23:00:36.00852 UTC
1020135307,462328467,2138075717,Contract renewal meeting,Discuss expansion opportunities,2025-02-07 23:00:36.008688 UTC,Completed,Medium,Meeting,2025-02-01 23:00:36.008688 UTC,2025-01-07 23:00:36.008688 UTC
799629368,462328467,1608037409,Technical architecture review,Review account health metrics,2025-02-22 23:00:36.012396 UTC,In Progress,High,Meeting,,2024-12-30 23:00:36.012396 UTC
1972099187,462328467,943289491,Quarterly business review,Discuss expansion opportunities,2025-02-14 23:00:36.012565 UTC,In Progress,High,Meeting,,2024-12-08 23:00:36.012565 UTC
1865432785,462328467,519770588,Technical architecture review,Plan next quarter objectives,2025-02-16 23:00:36.012716 UTC,In Progress,Medium,Meeting,,2024-12-05 23:00:36.012716 UTC
744302935,462328467,122346013,Check implementation progress,Follow up on previous discussion points,2025-01-31 23:00:36.012867 UTC,Deferred,High,Follow-up,,2025-01-23 23:00:36.012867 UTC
729429934,462328467,1439420165,Coordinate training session,Provide updates on implementation timeline,2025-02-13 23:00:36.013022 UTC,In Progress,Medium,Email,,2025-01-04 23:00:36.013022 UTC
1917791215,462328467,81801061,Coordinate training session,Provide updates on implementation timeline,2025-02-22 23:00:36.013182 UTC,Completed,Medium,Email,2025-02-10 23:00:36.013182 UTC,2024-12-03 23:00:36.013182 UTC
857515630,462328467,1826904509,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-08 23:00:36.015561 UTC,Not Started,Medium,Call,,2025-01-09 23:00:36.015561 UTC
1833856048,462328467,1997519883,Schedule quarterly review call,Present new features and gather feedback,2025-02-18 23:00:36.015746 UTC,In Progress,Medium,Call,,2024-12-10 23:00:36.015746 UTC
296919274,462328467,1050508733,Quarterly business review,Review account health metrics,2025-02-01 23:00:36.015918 UTC,Not Started,Medium,Meeting,,2024-12-28 23:00:36.015918 UTC
1182799234,462328467,289350603,Contract renewal meeting,Discuss expansion opportunities,2025-02-21 23:00:36.016098 UTC,Not Started,Medium,Meeting,,2025-01-10 23:00:36.016098 UTC
194006548,462328467,81801061,Follow up on technical issues,Review recent support tickets and resolution,2025-02-03 23:00:36.016254 UTC,In Progress,High,Call,,2024-12-30 23:00:36.016254 UTC
2090087175,462328467,1507141089,Schedule quarterly review call,Present new features and gather feedback,2025-02-12 23:00:36.018584 UTC,Not Started,Medium,Call,,2024-12-21 23:00:36.018584 UTC
1648460888,462328467,1507141089,Update service agreement,Follow up on previous discussion points,2025-02-11 23:00:36.01874 UTC,Not Started,Medium,Contract Review,,2024-11-28 23:00:36.01874 UTC
645059910,462328467,81801061,Technical architecture review,Discuss expansion opportunities,2025-02-15 23:00:36.018888 UTC,In Progress,High,Meeting,,2024-11-28 23:00:36.018888 UTC
1605162086,220048013,1507141089,Technical architecture review,Plan next quarter objectives,2025-02-22 23:00:36.051931 UTC,In Progress,Medium,Meeting,,2024-12-16 23:00:36.051931 UTC
367283307,220048013,951775129,Send product update announcement,Send meeting summary and action items,2025-02-13 23:00:36.052109 UTC,Not Started,Medium,Email,,2025-01-09 23:00:36.052109 UTC
116564314,220048013,951775129,Schedule quarterly review call,Review recent support tickets and resolution,2025-01-31 23:00:36.052274 UTC,Not Started,Low,Call,,2024-12-28 23:00:36.052274 UTC
624566097,220048013,1997519883,Follow up on open issues,Follow up on previous discussion points,2025-02-23 23:00:36.052437 UTC,In Progress,Low,Follow-up,,2024-12-12 23:00:36.052437 UTC
564219787,220048013,1608037409,Schedule quarterly review call,Review recent support tickets and resolution,2025-02-16 23:00:36.052585 UTC,In Progress,Medium,Call,,2025-01-13 23:00:36.052585 UTC
2034648078,220048013,519770588,Share case study materials,Share documentation on new features,2025-01-28 23:00:36.056579 UTC,In Progress,Medium,Email,,2024-12-15 23:00:36.056579 UTC
1625724407,220048013,943289491,Send product update announcement,Provide updates on implementation timeline,2025-02-03 23:00:36.056742 UTC,In Progress,Medium,Email,,2024-12-04 23:00:36.056742 UTC
376020789,220048013,1050508733,Schedule quarterly review call,Review recent support tickets and resolution,2025-02-22 23:00:36.056894 UTC,In Progress,High,Call,,2024-12-19 23:00:36.056894 UTC
899851499,220048013,895334175,Share case study materials,Send meeting summary and action items,2025-02-21 23:00:36.057041 UTC,Completed,Medium,Email,2025-01-30 23:00:36.057041 UTC,2025-01-10 23:00:36.057041 UTC
1657265519,220048013,1837155942,Send product update announcement,Send meeting summary and action items,2025-01-26 23:00:36.057199 UTC,In Progress,Medium,Email,,2024-12-02 23:00:36.057199 UTC
321607482,220048013,1050508733,Contract renewal meeting,Plan next quarter objectives,2025-01-30 23:00:36.057353 UTC,Not Started,Low,Meeting,,2025-01-20 23:00:36.057353 UTC
1188698013,220048013,1439420165,Follow up on technical issues,Present new features and gather feedback,2025-02-11 23:00:36.06001 UTC,In Progress,High,Call,,2024-12-04 23:00:36.06001 UTC
894662711,220048013,374742912,Schedule quarterly review call,Present new features and gather feedback,2025-01-26 23:00:36.060175 UTC,In Progress,Low,Call,,2024-12-24 23:00:36.060175 UTC
887410909,220048013,126591564,Follow up on technical issues,Review recent support tickets and resolution,2025-01-25 23:00:36.060325 UTC,Not Started,Low,Call,,2025-01-04 23:00:36.060325 UTC
1229744005,220048013,1224300936,Follow up on technical issues,Review recent support tickets and resolution,2025-02-14 23:00:36.060478 UTC,In Progress,Low,Call,,2025-01-14 23:00:36.060478 UTC
1782460619,220048013,1224300936,Share case study materials,Provide updates on implementation timeline,2025-02-15 23:00:36.060627 UTC,Completed,Medium,Email,2025-02-02 23:00:36.060627 UTC,2025-01-18 23:00:36.060627 UTC
722961556,220048013,943289491,Contract renewal meeting,Review account health metrics,2025-02-04 23:00:36.060779 UTC,Completed,Medium,Meeting,2025-01-26 23:00:36.060779 UTC,2024-12-07 23:00:36.060779 UTC
462924483,220048013,1816148921,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-16 23:00:36.063149 UTC,Completed,Medium,Call,2025-01-27 23:00:36.063149 UTC,2024-12-14 23:00:36.063149 UTC
136047435,220048013,126591564,Share case study materials,Send meeting summary and action items,2025-02-18 23:00:36.063322 UTC,Not Started,Medium,Email,,2025-01-02 23:00:36.063322 UTC
1292580732,220048013,1826904509,Validate contract details,Follow up on previous discussion points,2025-02-21 23:00:36.063471 UTC,Not Started,Low,Contract Review,,2024-12-27 23:00:36.063471 UTC
1419983626,220048013,1816148921,Contract renewal meeting,Discuss expansion opportunities,2025-02-16 23:00:36.066813 UTC,Completed,High,Meeting,2025-02-16 23:00:36.066813 UTC,2024-12-16 23:00:36.066813 UTC
2024996608,220048013,951775129,Quarterly business review,Discuss expansion opportunities,2025-02-08 23:00:36.067018 UTC,In Progress,Medium,Meeting,,2025-01-20 23:00:36.067018 UTC
460068676,220048013,374742912,Technical architecture review,Plan next quarter objectives,2025-02-01 23:00:36.067173 UTC,Not Started,Medium,Meeting,,2024-12-18 23:00:36.067173 UTC
2105785702,220048013,517880878,Coordinate training session,Share documentation on new features,2025-02-02 23:00:36.067317 UTC,In Progress,Low,Email,,2024-12-16 23:00:36.067317 UTC
2017026910,220048013,1439420165,Send product update announcement,Share documentation on new features,2025-02-04 23:00:36.067467 UTC,In Progress,Low,Email,,2024-12-29 23:00:36.067467 UTC
966451332,220048013,1050508733,Share case study materials,Send meeting summary and action items,2025-02-21 23:00:36.067614 UTC,Completed,Medium,Email,2025-01-29 23:00:36.067614 UTC,2025-01-19 23:00:36.067614 UTC
1264853119,220048013,643793315,Share case study materials,Send meeting summary and action items,2025-02-07 23:00:36.067763 UTC,Completed,High,Email,2025-01-29 23:00:36.067763 UTC,2024-12-06 23:00:36.067763 UTC
1272646644,220048013,1816148921,Quarterly business review,Discuss expansion opportunities,2025-02-06 23:00:36.070525 UTC,In Progress,Medium,Meeting,,2025-01-04 23:00:36.070525 UTC
1629407103,220048013,517880878,Share case study materials,Share documentation on new features,2025-02-14 23:00:36.070698 UTC,Deferred,Low,Email,,2025-01-16 23:00:36.070698 UTC
454542896,220048013,1608037409,Check implementation progress,Follow up on previous discussion points,2025-01-28 23:00:36.070907 UTC,In Progress,High,Follow-up,,2025-01-17 23:00:36.070907 UTC
1830055514,220048013,1029413620,Quarterly business review,Discuss expansion opportunities,2025-02-17 23:00:36.071087 UTC,Completed,Medium,Meeting,2025-01-31 23:00:36.071087 UTC,2024-12-19 23:00:36.071087 UTC
1175850889,220048013,517880878,Validate contract details,Follow up on previous discussion points,2025-02-12 23:00:36.071269 UTC,Not Started,Medium,Contract Review,,2024-12-10 23:00:36.071269 UTC
1045996152,220048013,1507141089,Coordinate training session,Share documentation on new features,2025-02-19 23:00:36.071439 UTC,Completed,Medium,Email,2025-02-13 23:00:36.071439 UTC,2024-12-01 23:00:36.071439 UTC
1573911581,220048013,126591564,Coordinate training session,Send meeting summary and action items,2025-02-16 23:00:36.071607 UTC,Not Started,Low,Email,,2025-01-02 23:00:36.071607 UTC
1168856726,220048013,1050508733,Review renewal terms,Follow up on previous discussion points,2025-02-01 23:00:36.075072 UTC,Not Started,Low,Contract Review,,2024-11-25 23:00:36.075072 UTC
1804620221,220048013,1837155942,Share case study materials,Provide updates on implementation timeline,2025-02-07 23:00:36.075245 UTC,Not Started,High,Email,,2024-12-24 23:00:36.075245 UTC
1585399066,220048013,1050508733,Send product update announcement,Share documentation on new features,2025-02-13 23:00:36.075417 UTC,Not Started,Medium,Email,,2025-01-10 23:00:36.075417 UTC
992769520,220048013,1826904509,Validate contract details,Follow up on previous discussion points,2025-01-30 23:00:36.077358 UTC,Not Started,Medium,Contract Review,,2024-12-21 23:00:36.077358 UTC
1735930672,220048013,840859815,Share case study materials,Send meeting summary and action items,2025-01-30 23:00:36.077527 UTC,In Progress,Medium,Email,,2025-01-23 23:00:36.077527 UTC
209855678,220048013,1180861141,Technical architecture review,Discuss expansion opportunities,2025-02-03 23:00:36.077677 UTC,Completed,Medium,Meeting,2025-01-26 23:00:36.077677 UTC,2024-12-20 23:00:36.077677 UTC
1226507626,220048013,1608037409,Technical architecture review,Plan next quarter objectives,2025-02-23 23:00:36.077832 UTC,In Progress,Medium,Meeting,,2024-12-24 23:00:36.077832 UTC
427694354,220048013,1439420165,Schedule quarterly review call,Review recent support tickets and resolution,2025-02-22 23:00:36.077978 UTC,In Progress,High,Call,,2025-01-23 23:00:36.077978 UTC
558777670,387127411,1816148921,Contract renewal meeting,Discuss expansion opportunities,2025-02-12 23:00:36.109196 UTC,Completed,High,Meeting,2025-02-02 23:00:36.109196 UTC,2024-12-05 23:00:36.109196 UTC
1854556161,387127411,519770588,Follow up on technical issues,Discuss current usage patterns and future needs,2025-01-26 23:00:36.109363 UTC,Not Started,Medium,Call,,2024-12-21 23:00:36.109363 UTC
32162054,387127411,1050508733,Share case study materials,Share documentation on new features,2025-02-03 23:00:36.109512 UTC,In Progress,Low,Email,,2024-12-11 23:00:36.109512 UTC
311859491,387127411,1439420165,Renewal discussion call,Present new features and gather feedback,2025-02-12 23:00:36.109651 UTC,Completed,High,Call,2025-02-03 23:00:36.109651 UTC,2024-12-31 23:00:36.109651 UTC
1038649550,387127411,840859815,Follow up on open issues,Follow up on previous discussion points,2025-01-25 23:00:36.109802 UTC,Not Started,Low,Follow-up,,2024-12-24 23:00:36.109802 UTC
1078162364,387127411,1398229709,Schedule quarterly review call,Present new features and gather feedback,2025-02-01 23:00:36.109947 UTC,Not Started,Medium,Call,,2024-12-11 23:00:36.109947 UTC
1265357652,387127411,951775129,Follow up on technical issues,Discuss current usage patterns and future needs,2025-01-30 23:00:36.110092 UTC,Not Started,Medium,Call,,2025-01-02 23:00:36.110092 UTC
84524234,387127411,519770588,Schedule quarterly review call,Present new features and gather feedback,2025-02-23 23:00:36.112529 UTC,Completed,Low,Call,2025-01-29 23:00:36.112529 UTC,2024-12-27 23:00:36.112529 UTC
1789640407,387127411,840859815,Schedule quarterly review call,Present new features and gather feedback,2025-02-06 23:00:36.112706 UTC,In Progress,High,Call,,2025-01-10 23:00:36.112706 UTC
2100514097,387127411,895334175,Coordinate training session,Share documentation on new features,2025-02-10 23:00:36.112868 UTC,In Progress,High,Email,,2024-12-30 23:00:36.112868 UTC
897568669,387127411,1029413620,Send product update announcement,Share documentation on new features,2025-01-28 23:00:36.113027 UTC,Completed,Medium,Email,2025-01-24 23:00:36.113027 UTC,2025-01-07 23:00:36.113027 UTC
1271396087,387127411,951775129,Send product update announcement,Share documentation on new features,2025-02-21 23:00:36.113192 UTC,Completed,Medium,Email,2025-01-28 23:00:36.113192 UTC,2024-12-15 23:00:36.113192 UTC
18052996,387127411,1180861141,Send product update announcement,Provide updates on implementation timeline,2025-02-16 23:00:36.113355 UTC,In Progress,Medium,Email,,2024-11-26 23:00:36.113355 UTC
1255602047,387127411,2138075717,Renewal discussion call,Present new features and gather feedback,2025-02-16 23:00:36.113509 UTC,Completed,High,Call,2025-02-06 23:00:36.113509 UTC,2025-01-21 23:00:36.113509 UTC
1634588788,387127411,895334175,Update service agreement,Follow up on previous discussion points,2025-01-29 23:00:36.117812 UTC,Completed,Low,Contract Review,2025-01-26 23:00:36.117812 UTC,2024-12-26 23:00:36.117812 UTC
993694996,387127411,951775129,Technical architecture review,Discuss expansion opportunities,2025-02-17 23:00:36.117999 UTC,In Progress,Low,Meeting,,2024-12-14 23:00:36.117999 UTC
2137653759,387127411,1157138452,Follow up on technical issues,Discuss current usage patterns and future needs,2025-02-10 23:00:36.118156 UTC,Not Started,Medium,Call,,2024-12-12 23:00:36.118156 UTC
1875724100,387127411,1180861141,Coordinate training session,Provide updates on implementation timeline,2025-02-18 23:00:36.118321 UTC,Not Started,Medium,Email,,2024-11-27 23:00:36.118321 UTC
1966966495,387127411,1837155942,Follow up on open issues,Follow up on previous discussion points,2025-02-16 23:00:36.118485 UTC,In Progress,Medium,Follow-up,,2025-01-05 23:00:36.118485 UTC
1230429175,387127411,81801061,Technical architecture review,Plan next quarter objectives,2025-02-20 23:00:36.118641 UTC,In Progress,Low,Meeting,,2024-12-06 23:00:36.118641 UTC
819496839,387127411,943289491,Send product update announcement,Provide updates on implementation timeline,2025-02-16 23:00:36.121518 UTC,In Progress,Medium,Email,,2024-11-28 23:00:36.121518 UTC
1989298211,387127411,1837155942,Follow up on technical issues,Present new features and gather feedback,2025-01-31 23:00:36.121718 UTC,In Progress,High,Call,,2024-12-29 23:00:36.121718 UTC
1090250317,387127411,943289491,Schedule quarterly review call,Present new features and gather feedback,2025-02-15 23:00:36.121889 UTC,Not Started,Medium,Call,,2025-01-11 23:00:36.121889 UTC
1743853612,387127411,81801061,Schedule quarterly review call,Review recent support tickets and resolution,2025-01-30 23:00:36.122044 UTC,Completed,Medium,Call,2025-01-28 23:00:36.122044 UTC,2024-11-30 23:00:36.122044 UTC
1989989300,387127411,519770588,Check implementation progress,Follow up on previous discussion points,2025-02-07 23:00:36.122203 UTC,In Progress,Medium,Follow-up,,2024-12-04 23:00:36.122203 UTC
326680515,387127411,1816148921,Send product update announcement,Provide updates on implementation timeline,2025-01-29 23:00:36.122366 UTC,Not Started,Medium,Email,,2024-12-01 23:00:36.122366 UTC
263146106,387127411,126591564,Quarterly business review,Plan next quarter objectives,2025-02-04 23:00:36.125395 UTC,In Progress,High,Meeting,,2024-12-09 23:00:36.125395 UTC
201594571,387127411,840859815,Schedule quarterly review call,Review recent support tickets and resolution,2025-02-23 23:00:36.125552 UTC,Not Started,High,Call,,2024-12-09 23:00:36.125552 UTC
510968728,387127411,1180861141,Quarterly business review,Plan next quarter objectives,2025-02-12 23:00:36.125704 UTC,Not Started,Medium,Meeting,,2024-12-01 23:00:36.125704 UTC
1151173415,387127411,1507141089,Quarterly business review,Review account health metrics,2025-02-04 23:00:36.125849 UTC,In Progress,Low,Meeting,,2024-11-26 23:00:36.125849 UTC
1168813045,387127411,1398229709,Send product update announcement,Share documentation on new features,2025-01-27 23:00:36.125989 UTC,Not Started,Low,Email,,2024-12-08 23:00:36.125989 UTC
937604643,387127411,1224300936,Renewal discussion call,Review recent support tickets and resolution,2025-02-12 23:00:36.128994 UTC,Completed,Medium,Call,2025-02-11 23:00:36.128994 UTC,2025-01-18 23:00:36.128994 UTC
79150266,387127411,81801061,Technical architecture review,Plan next quarter objectives,2025-02-13 23:00:36.129175 UTC,In Progress,Low,Meeting,,2025-01-20 23:00:36.129175 UTC
2130583063,387127411,1997519883,Send product update announcement,Provide updates on implementation timeline,2025-02-22 23:00:36.129322 UTC,Not Started,Medium,Email,,2024-12-02 23:00:36.129322 UTC
791808560,387127411,1439420165,Send product update announcement,Share documentation on new features,2025-02-19 23:00:36.129482 UTC,In Progress,High,Email,,2025-01-06 23:00:36.129482 UTC
2009928677,387127411,895334175,Follow up on open issues,Follow up on previous discussion points,2025-01-28 23:00:36.129627 UTC,Completed,Medium,Follow-up,2025-01-28 23:00:36.129627 UTC,2024-12-11 23:00:36.129627 UTC
177318817,387127411,2138075717,Technical architecture review,Review account health metrics,2025-02-13 23:00:36.129784 UTC,In Progress,Medium,Meeting,,2025-01-04 23:00:36.129784 UTC
1994931723,387127411,1439420165,Follow up on technical issues,Present new features and gather feedback,2025-02-03 23:00:36.12994 UTC,Completed,Medium,Call,2025-01-30 23:00:36.12994 UTC,2025-01-04 23:00:36.12994 UTC
2065398296,1251067829,1029413620,Validate contract details,Follow up on previous discussion points,2025-01-29 23:00:36.158345 UTC,Completed,Low,Contract Review,2025-01-27 23:00:36.158345 UTC,2025-01-23 23:00:36.158345 UTC
1881173860,1251067829,943289491,Schedule quarterly review call,Discuss current usage patterns and future needs,2025-01-31 23:00:36.158551 UTC,Completed,Low,Call,2025-01-29 23:00:36.158551 UTC,2025-01-04 23:00:36.158551 UTC
1725871213,1251067829,122346013,Share case study materials,Share documentation on new features,2025-02-18 23:00:36.15873 UTC,Not Started,Low,Email,,2024-12-04 23:00:36.15873 UTC
2138181615,1251067829,2138075717,Technical architecture review,Plan next quarter objectives,2025-02-13 23:00:36.161036 UTC,In Progress,Low,Meeting,,2025-01-22 23:00:36.161036 UTC
1427860852,1251067829,1157138452,Schedule quarterly review call,Discuss current usage patterns and future needs,2025-02-03 23:00:36.1612 UTC,In Progress,Medium,Call,,2025-01-07 23:00:36.1612 UTC
2055712425,1251067829,1180861141,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-20 23:00:36.161382 UTC,Completed,Low,Call,2025-02-17 23:00:36.161382 UTC,2024-12-21 23:00:36.161382 UTC
1079273392,1251067829,289350603,Follow up on technical issues,Review recent support tickets and resolution,2025-02-11 23:00:36.16155 UTC,Completed,Medium,Call,2025-02-05 23:00:36.16155 UTC,2025-01-18 23:00:36.16155 UTC
1644901660,1251067829,1837155942,Send product update announcement,Share documentation on new features,2025-02-11 23:00:36.166265 UTC,Completed,Medium,Email,2025-01-31 23:00:36.166265 UTC,2025-01-07 23:00:36.166265 UTC
1200468684,1251067829,2138075717,Renewal discussion call,Present new features and gather feedback,2025-01-31 23:00:36.166422 UTC,Not Started,Medium,Call,,2025-01-04 23:00:36.166422 UTC
106100146,1251067829,81801061,Contract renewal meeting,Plan next quarter objectives,2025-01-30 23:00:36.16656 UTC,Not Started,Low,Meeting,,2024-12-22 23:00:36.16656 UTC
1208683558,1251067829,1398229709,Send product update announcement,Share documentation on new features,2025-02-14 23:00:36.166694 UTC,In Progress,Low,Email,,2025-01-15 23:00:36.166694 UTC
1139644239,1251067829,1816148921,Renewal discussion call,Present new features and gather feedback,2025-02-19 23:00:36.166834 UTC,Completed,Medium,Call,2025-02-11 23:00:36.166834 UTC,2024-11-27 23:00:36.166834 UTC
617502582,1251067829,951775129,Coordinate training session,Provide updates on implementation timeline,2025-02-14 23:00:36.167004 UTC,Not Started,High,Email,,2025-01-06 23:00:36.167004 UTC
664887713,1251067829,519770588,Share case study materials,Provide updates on implementation timeline,2025-02-22 23:00:36.167144 UTC,Not Started,Medium,Email,,2025-01-11 23:00:36.167144 UTC
125004863,1251067829,517880878,Review feature requests,Follow up on previous discussion points,2025-02-21 23:00:36.170449 UTC,Completed,Medium,Follow-up,2025-02-06 23:00:36.170449 UTC,2024-11-29 23:00:36.170449 UTC
1205659064,1251067829,943289491,Share case study materials,Share documentation on new features,2025-02-05 23:00:36.170612 UTC,In Progress,Medium,Email,,2024-11-27 23:00:36.170612 UTC
586213494,1251067829,289350603,Validate contract details,Follow up on previous discussion points,2025-01-27 23:00:36.170758 UTC,In Progress,Medium,Contract Review,,2024-12-05 23:00:36.170758 UTC
293063893,1251067829,1608037409,Quarterly business review,Discuss expansion opportunities,2025-01-30 23:00:36.1709 UTC,In Progress,Medium,Meeting,,2024-12-06 23:00:36.1709 UTC
